name;values
p11;[0.9346226718910469, 0.9367614022994717, 0.9348605080936441, 0.9364170862642399, 0.9362992372670659, 0.9358461125233939, 0.9356741328979956, 0.9350480770179619, 0.935979109747222, 0.9362466151256883, 0.9360650528663829, 0.9361404908447013, 0.9341235452523285, 0.9373602723528167, 0.9369274998334486, 0.9354135828133875, 0.9350139503817964, 0.9361004317205517, 0.9366514033077576, 0.9379192810172611, 0.936914746184152, 0.9354532402589993, 0.936243521858094, 0.9354167110440296, 0.9358397844190558, 0.9354262331411572, 0.9367349827790787, 0.9350244297777252, 0.9356248055599357, 0.9363986146639247, 0.9359858612533105, 0.9355874634189526, 0.9357617515488641, 0.9356507585235077, 0.935548219746117, 0.9353468179452598, 0.936236420348977, 0.9370372788343875, 0.9361800642387038, 0.9376265666213981, 0.9368993551653996, 0.9361146794183328, 0.935708008024223, 0.9337180481456662, 0.9360151574554557, 0.9361375712319178, 0.933409550966407, 0.9356304238919795, 0.937429342061127, 0.9360660222479469, 0.9368804426705931, 0.936766045041603, 0.935579673353609, 0.9350150045532715, 0.9348511385387507, 0.9351873625862517, 0.9362703974566349, 0.9351815500162335, 0.9349654332598097, 0.9348471393658213, 0.9377939180788064, 0.9369865055163743, 0.9357159580068825, 0.93731461005951, 0.9364360666118995, 0.9365526683475872, 0.9364461754970318, 0.9355003915979352, 0.936403182019651, 0.9363649785724387, 0.9355450016089667, 0.9371175021244539, 0.936187688033429, 0.9352989701655862, 0.937226435131738, 0.9375086345945198, 0.9345672793959158, 0.9354771801471816, 0.9350407005219618, 0.9352834643812925, 0.9356923427703936, 0.9373649924571141, 0.9378992157238678, 0.9376967758502753, 0.9376219452321612, 0.9357801864462555, 0.9347734958879967, 0.9356184437210631, 0.9362826323787815, 0.9351864528668641, 0.9367115759933171, 0.9351047962905343, 0.935185449621667, 0.9353378592384713, 0.935667031773526, 0.9367213201611221, 0.9352294991867189, 0.9371682039297143, 0.9369423805863798, 0.9356595583367922, 0.9370019742449135, 0.9348890956000121, 0.9372517336859914, 0.9356496901051371, 0.9361499534868086, 0.935473874045761, 0.9335052435087662, 0.9360657035848178, 0.9374840985661442, 0.9360279999364067, 0.9360250525286903, 0.9347974235790616, 0.936191421850779, 0.9351439760577375, 0.9370128979641961, 0.9369437686026745, 0.9364907093319192, 0.9356218339775301, 0.934801426932582, 0.9356103476173067, 0.9373328928201388, 0.9375733193996786, 0.9364229137423534, 0.9370138667526158, 0.9348338719783136, 0.9361257986958088, 0.938204424492457, 0.9356447996902316, 0.9371058896955419, 0.9363950763251266, 0.9357463003946953, 0.935747826138023, 0.9366612956410874, 0.9359187072902299, 0.9359909414806744, 0.936038112041106, 0.9356804038283069, 0.9360319321798508, 0.9352238616753091, 0.9366403460180901, 0.9352314538513332, 0.9362133077426127, 0.9357283936346833, 0.9374645081098892, 0.9376422989089906, 0.9362233698572586, 0.9375598329964784, 0.9363743716532735, 0.9368468509735496, 0.936240503496565, 0.9357577265313063, 0.9360532005876057, 0.9371271226763155, 0.9341588814669649, 0.9366973952621132, 0.936295528029319, 0.9365316720909589, 0.9357017994274124, 0.9363217919184418, 0.9366702010134065, 0.9379541291614615, 0.9352003929469284, 0.9348700621920897, 0.934187519391574, 0.9344530821184889, 0.9350298796597617, 0.9367777089525816, 0.9364757604964632, 0.9348135798563035, 0.9354730550593285, 0.9375726336307234, 0.9363838221883508, 0.9369339372815457, 0.9354129768268187, 0.9354196495663476, 0.9366741921318363, 0.9337044242636555, 0.9370037396326006, 0.9353116799257273, 0.9354840573860337, 0.9356593640480081, 0.9360159584528195, 0.9367463171096514, 0.9367690797952831, 0.9354637259259445, 0.9359671964312343, 0.9374775791427773, 0.9373487424086206, 0.936449423252289, 0.9356647399351432, 0.935082379816855, 0.9351528640277372, 0.9374767498940831, 0.9349177520752935, 0.9356092601454151, 0.9367889640416976, 0.9352195510305291, 0.9352660126038231, 0.9352361463520429, 0.9361643521099364, 0.9368731042514824, 0.935943874697999, 0.9362513701899368, 0.9368220514745262, 0.9357450417568846, 0.9344396630087397, 0.9371886347840938, 0.9366055341627867, 0.9352961378521524, 0.9363408822720298, 0.9345217933684727, 0.937385728499795, 0.9362623445127523, 0.9376855452685221, 0.9365660725982554, 0.937868478948565, 0.9365552697721383, 0.9369860138824898, 0.9350051109598979, 0.9343568324022272, 0.9354523875784861, 0.9367936739959399, 0.9351099916431757, 0.9374483340074211, 0.9362386429604935, 0.934694331101104, 0.9373767509270801, 0.9352050367881893, 0.9362960586138124, 0.9364997309199163, 0.9368244173845512, 0.9362052028661214, 0.9351319944148974, 0.9362218252436966, 0.9355268047881171, 0.9355953068203139, 0.9368081097392394, 0.9360784297304637, 0.9369989466386127, 0.9353723647419839, 0.9367465950318854, 0.933912774053657, 0.936310629811288, 0.9359345469463934, 0.9356283920228451, 0.9377265402871644, 0.9364853545794405, 0.9351588479679618, 0.936256952876316, 0.9366170931806242, 0.9378326137643539, 0.938269998406929, 0.9349867351672063, 0.9333422671945499, 0.9367023203579842, 0.9354350680311595, 0.9369147694493517, 0.9366066308806636, 0.9344127032920034, 0.9353705249150529, 0.935852814605767, 0.9382917874958066, 0.9357429032584703, 0.938221213731899, 0.9362012288438871, 0.9348883745297345, 0.9360794650717112, 0.9370814885793447, 0.9364717281618872, 0.9374522635751565, 0.9351640344838636, 0.9363836525946531, 0.936151948044489, 0.935894411574267, 0.9334336007473271, 0.9358717390967984, 0.9359723264566291, 0.9358360834017271, 0.9343659054410834, 0.9358751487475059, 0.9368729257065637, 0.9371321694371492, 0.9353304481993487, 0.9365298866186528, 0.93590604725971, 0.9351830879077296, 0.9368233774934092, 0.9335545975861707, 0.9357707855112039, 0.9350445420384056, 0.935306355358767, 0.9356734775227068, 0.9358946603384709, 0.9360541202645742, 0.9351040822235454, 0.9341759939604705, 0.9349601923280637, 0.9375229330066956, 0.9345257982120769, 0.9351844971009484, 0.9358679883456169, 0.93476537920289, 0.9352467978386247, 0.9348271529374149, 0.9340167861819746, 0.936203628519582, 0.9363599333441665, 0.9363010066742539, 0.9362135088805221, 0.9339260408391947, 0.9361771009301209, 0.9355687778891437, 0.9369213087136019, 0.937013506369843, 0.9339643686525856, 0.936396461388459, 0.9338476723441602, 0.9374401597403615, 0.9364700169706488, 0.9350343053047967, 0.9359182608902529, 0.9370456855906112, 0.9367076348947807, 0.9349546067291709, 0.9371850728684636, 0.9361369816406118, 0.9365072771539085, 0.9367210595334047, 0.9346531764643992, 0.9362136572047052, 0.9344190818808233, 0.9366085005682211, 0.9351191262705394, 0.935870656363577, 0.9366269098270887, 0.9380825392480288, 0.936050743554916, 0.9360221129748711, 0.9358685162347147, 0.9350464861080975, 0.9359172402107346, 0.9377047361149262, 0.9358956898204562, 0.9379537763578866, 0.9360662583710724, 0.9370608251269691, 0.9350162716507218, 0.935646923141413, 0.9376691151375993, 0.9363180825165407, 0.9358723060780255, 0.9352244217487299, 0.9345069024069302, 0.935820685529233, 0.9366728101149419, 0.93518530164144, 0.9359580949168481, 0.9367298074289955, 0.9353402531038378, 0.9349850077552435, 0.936069980428374, 0.9349692322213344, 0.9358967453470527, 0.9359111408335731, 0.9355564265137671, 0.9373944964918992, 0.9393894908508362, 0.9358812434000545, 0.9360959154970505, 0.935997453907668, 0.9360056434898898, 0.9371230633606135, 0.9359663679456677, 0.9351219439918913, 0.9368582657473771, 0.9361387389308461, 0.9356437235417652, 0.934234893546211, 0.9365694548028003, 0.9355915560799398, 0.9366024320553004, 0.9357190485469048, 0.9353310295790668, 0.9357716659918602, 0.9362438063428358, 0.9370165463374939, 0.9356717076520078, 0.9343080519077305, 0.9360991891804027, 0.9367858558952531, 0.9368580566919913, 0.9372309012490128, 0.9368176762597501, 0.9380968671266748, 0.93565502169057, 0.9352312281872786, 0.9361684582705294, 0.9346514510918482, 0.9347057344584931, 0.9358005408646436, 0.9357472653419444, 0.9358829772917928, 0.9347420053920673, 0.9357918736298959, 0.9362221543479151, 0.9367417954716408, 0.9361143886770967, 0.9364905513547359, 0.9349701309332694, 0.9357930420264496, 0.9371374613291227, 0.934148481420982, 0.9358927637636825, 0.9356668092417416, 0.9363153838723237, 0.9364097166445714, 0.9357770427845066, 0.9374768839938153, 0.9355206765861833, 0.9358211244774217, 0.93625140620884, 0.9370119245473362, 0.9364856254010114, 0.93544578848516, 0.9345125253218031, 0.9348266263694998, 0.9349841141233209, 0.935578945999662, 0.9364510846796846, 0.9371912385790288, 0.9376664224626363, 0.9353969708607375, 0.9359873449534989, 0.9358100324931452, 0.936087933032182, 0.9368872969512534, 0.9359244181688207, 0.9368189296239176, 0.9335242436812389, 0.9356260841072198, 0.9368028544211665, 0.9341638705532412, 0.9345501824830955, 0.9364427912661824, 0.9356904536387308, 0.9348240664003438, 0.9362675325824201, 0.9350983359103566, 0.9337997506156062, 0.9359548150607307, 0.9351625856094522, 0.9353262729341045, 0.9364090992969571, 0.9362039712281282, 0.9346172678059236, 0.9370110609806969, 0.9354565691528466, 0.9341311977131075, 0.9349538725763163, 0.9369697295408066, 0.9376895255305228, 0.9357650783317851, 0.9357485523401758, 0.9365947735217448, 0.937488769560365, 0.9363301090235794, 0.9366010278589691, 0.9354355163907299, 0.9370148382129718, 0.9371877154821934, 0.937582807835589, 0.9372983998427932, 0.9372256008185124, 0.9366308320212148, 0.93712938959927, 0.9356609159125674, 0.9368318176272243, 0.9362193685696732, 0.9354695800856792, 0.9354089460123272, 0.9353834728015793, 0.9375817229236375, 0.9368597265720477, 0.937074298970384, 0.9376669552472631, 0.9359385347225265, 0.9370667864137063, 0.9347840056377449, 0.9357646614892469, 0.935985695538631, 0.9350802035778749, 0.9361592987170524, 0.9361230906739896, 0.9361531811142272, 0.9361051319304055, 0.9348579788469016, 0.9377314469937085, 0.9365232704579722, 0.9360516356663914, 0.9354007622267375, 0.93594180781364, 0.9352217389827879, 0.9359245183812072, 0.9341625931308546, 0.9368703423905049, 0.9346583888122253, 0.9367046675007324, 0.9369834479604746, 0.9369608413206326, 0.934810026151392, 0.9353010874187573, 0.9367318354821279, 0.9346592345292591, 0.9336966265296464, 0.9366774138413771, 0.9353387518613401, 0.9363985360613152, 0.9353104475881423, 0.9352272052257536, 0.935631978151956, 0.9362589188404145, 0.9366166561541095, 0.9358274291360472, 0.935840615968232, 0.9344010075402914, 0.9379403910517852, 0.9354693365461677, 0.9364846376046227, 0.9365143684073857, 0.9359639473707739, 0.9359893154802765, 0.9372025528143262, 0.9355988635050256, 0.9368539323550618, 0.9365704352222755, 0.9360395282087397, 0.9351840346813013, 0.9349450087914789, 0.9357903521847538, 0.933729121397634, 0.9370339915562068, 0.9356756357297048, 0.9372986377133868, 0.9359459552089051, 0.9386569723608129, 0.9348825092093439, 0.9359779220417088, 0.9359296683563003, 0.9363042172502989, 0.9359261190767636, 0.9353707904020079, 0.9364236884268451, 0.9357367984895126, 0.936920934872192, 0.9374437197824914, 0.9366705481770107, 0.9364471381781723, 0.9358207890469268, 0.9371340950900376, 0.9343928881969468, 0.935684688411789, 0.9358850946645233, 0.9379476998056842, 0.9380919928839312, 0.9337951120635947, 0.9362349103087674, 0.9352925254143692, 0.9365006366496708, 0.9368228201630964, 0.9358450693195226, 0.9363507299971743, 0.9357216983953518, 0.9363876312896326, 0.9380841715239405, 0.9364906126735902, 0.9359432592329654, 0.9343864418479759, 0.9363477684722841, 0.9363594511888458, 0.9345031451348286, 0.9371104778155996, 0.9364776397194714, 0.936020098901094, 0.9368461414271532, 0.9349390623042844, 0.9370661135821022, 0.9355942043579337, 0.9355330965663381, 0.9369161153211853, 0.935622133061406, 0.9355460249063302, 0.9355258539717497, 0.9373883462502278, 0.9343841730655619, 0.9349518106639787, 0.935998752367117, 0.9372643736501612, 0.9365025638700883, 0.9347292367753011, 0.9342820882854067, 0.9353052834284078, 0.9368463572952164, 0.9355648069736783, 0.9356432524835513, 0.9363539746367988, 0.9358005215466052, 0.9348661968231705, 0.9350498524338485, 0.9367121077367039, 0.9353502367782209, 0.9359625425233774, 0.9350829606176685, 0.9367939069976448, 0.9363612030359308, 0.9363396337959765, 0.936238078036107, 0.9361770471665624, 0.9354101333679145, 0.9354963149663692, 0.9345704356729966, 0.9360819947775894, 0.9354415374622526, 0.9376667129597749, 0.9364610405615411, 0.9366338006976174, 0.9360754871768066, 0.9350255812268667, 0.9358821377675473, 0.935457967365863, 0.9359445230343046, 0.9367902079731241, 0.9341727735967691, 0.9347134558057577, 0.9354429951027949, 0.9358885462628471, 0.9369734409840845, 0.9365547608736867, 0.9359947358280803, 0.9363905018009513, 0.9365759371349315, 0.9357447249276019, 0.9355615665336957, 0.9368936328941431, 0.9357768998284715, 0.9367855923491568, 0.9375510901252482, 0.936433864316579, 0.9364143607493811, 0.9361065947562411, 0.9375496483828435, 0.9347047010525752, 0.9367733538551172, 0.9371621602262494, 0.9360763940851707, 0.9365859345282499, 0.9356401501397824, 0.9369574393022658, 0.9361947663300031, 0.9349363491288323, 0.9343180901673136, 0.9361946673011288, 0.9361772260316394, 0.9379321294278504, 0.9357901986541309, 0.9363185640151229, 0.934748064203776, 0.9362894590382964, 0.9364320144327694, 0.9359399456130822, 0.9348930765238257, 0.936204709780037, 0.9350227612345268, 0.936202589254162, 0.9337771994575298, 0.9363631225151721, 0.9358856261741145, 0.936306692269754, 0.9355995584088712, 0.9352630379322017, 0.935304331939573, 0.9358761017358534, 0.9371037189249972, 0.9366486512082022, 0.9368043775956268, 0.9345259352898686, 0.9364994653599876, 0.9368772057622474, 0.9372265283859886, 0.9359670029658568, 0.9362336867534117, 0.9350635796196989, 0.936380716829227, 0.935085101134731, 0.9358515123139259, 0.9347982836476466, 0.9362537203770026, 0.9357763599942548, 0.9366512036248001, 0.9363439528807925, 0.9367847434026271, 0.9374565965673236, 0.9368341657718956, 0.9363520356348967, 0.9375117103950384, 0.934784231498518, 0.9358058523762787, 0.935467069057487, 0.9349655267867255, 0.9368745710516969, 0.9357415712394994, 0.9361795489464406, 0.9365286869595146, 0.9373347706068288, 0.9355589277403207, 0.9357423641510115, 0.9371069958643042, 0.936769302163003, 0.9349381311381156, 0.9347383055824932, 0.935324458937425, 0.938042686675589, 0.9376164774994525, 0.934382290902456, 0.9363233194601583, 0.9371800548238848, 0.9347733229880443, 0.9337775549237035, 0.9351795264456176, 0.9367269835382441, 0.9355783596590491, 0.9334151266783952, 0.934750602398933, 0.936355282784325, 0.9361073795892199, 0.9351166342019274, 0.9345227977989198, 0.9354179827195245, 0.9344928949757919, 0.9368977400541787, 0.9374164769981279, 0.9367528452624564, 0.9372753478994101, 0.9357947477713024, 0.9357302948586134, 0.9361142664949795, 0.9361193726400702, 0.9374590501098724, 0.9362649258790067, 0.9365696222773217, 0.9360755995480532, 0.9362471523154523, 0.9373035890232176, 0.9347264174691098, 0.9359654953776589, 0.9362112878747292, 0.934582971500723, 0.9349761689116123, 0.9373792454804116, 0.9354630662526897, 0.935196848526077, 0.9351163253353129, 0.9364386747937108, 0.9349986744735188, 0.9358395985787015, 0.9355188175978313, 0.9374014493972006, 0.9373076575135613, 0.9367816624253605, 0.9353607112271091, 0.9352125488209778, 0.9351396449666055, 0.9361000957066684, 0.9371131279974629, 0.9356940402480595, 0.9368885753842282, 0.9368087365113676, 0.9370604438268634, 0.9354347879343958, 0.9374043436554583, 0.9363380445401631, 0.9371285098259318, 0.9379931901746457, 0.936039072082262, 0.9362627179373738, 0.9359376172961144, 0.9363631444392688, 0.9362811903731344, 0.9361207054028261, 0.9375509229523016, 0.9361785685304225, 0.9353280094146889, 0.9367228642177879, 0.9362889199220648, 0.9363969162334864, 0.9373942637391117, 0.9348742797900977, 0.9358792851749123, 0.9363618562469779, 0.9349726967631071, 0.9359435438364778, 0.9366822006855656, 0.9358554317724926, 0.93491000211044, 0.9354615528352909, 0.936953409298499, 0.9349097383425962, 0.9367298107461381, 0.9347433274507961, 0.9374086678161984, 0.9364768081812451, 0.9347568717776398, 0.93554923519886, 0.9358778432369411, 0.9343373944071439, 0.9345284140092625, 0.9369705199788081, 0.935827019241526, 0.9370599848981199, 0.9351043469278709, 0.938659874618154, 0.9364847066724932, 0.9370004075003011, 0.9367471053234948, 0.9355235359436475, 0.9356892397181548, 0.9386313899497893, 0.9355005134453226, 0.935651698101595, 0.9359441609037188, 0.9356378397489439, 0.9341070648444205, 0.9350097314482152, 0.9367246517115162, 0.9338782821792636, 0.9371099971257834, 0.9363986384662483, 0.9360813800894418, 0.9367062554149814, 0.9360519032217787, 0.9346969827820854, 0.9369275842193225, 0.9348571600919013, 0.9355371852308018, 0.9360428718308296, 0.9367534786228424, 0.9353425671221639, 0.9368333492050381, 0.9359004175333064, 0.9346562516169056, 0.938095421463134, 0.935060784663747, 0.9358304560916838, 0.9363833485230099, 0.9360451491030144, 0.9361184017395905, 0.9356860142039508, 0.9357068816932302, 0.9356855263382443, 0.9371595372382605, 0.9359990280477886, 0.9362264863210831, 0.9359315063669585, 0.9352444786030877, 0.9370369795719935, 0.9353202662163995, 0.9353402396194632, 0.9366916276147366, 0.935914124755487, 0.9370970871512837, 0.9352444601154606, 0.9357601950999977, 0.9362877389563805, 0.9357215914803124, 0.9355367340012392, 0.937364695683154, 0.9346467297795075, 0.9366807180996617, 0.9369260962140661, 0.9382143178243865, 0.935784739682645, 0.9365511544358472, 0.935530268100333, 0.9356868579414656, 0.93725280898238, 0.9363993326969341, 0.9359245892258735, 0.937086869767163, 0.9365876340718972, 0.9391092599973423, 0.9348859678608893, 0.9356767956775747, 0.9366828223923245, 0.9344986058722993, 0.9353457659097949, 0.9373042708631094, 0.9357543207224577, 0.9330969140051802, 0.9377919953848001, 0.9355516586234554, 0.936034773102954, 0.9361873190644443, 0.9363306464914478, 0.9372226859558023, 0.9358278907637425, 0.9348815680886753, 0.936461598734292, 0.9357953042499457, 0.9361839153575834, 0.9353519788975432, 0.9359947176125144, 0.9352041835797735, 0.9351625546207124, 0.9365514762780516, 0.936268435317543, 0.9365070489616325, 0.9370875676035996, 0.9360104637750306, 0.9355462319318416, 0.9358443789538085, 0.9345305740251106, 0.9362144346975535, 0.9359943611964955, 0.9364351249008566, 0.9352366837966222, 0.9350427404291489, 0.9372143248101737, 0.9357660812694861, 0.934432101861969, 0.9356167805303242, 0.9364629157661465, 0.9357946394825497, 0.9366212431171139, 0.9363604235247273, 0.936114913146374, 0.9365340200461407, 0.9363025793517414, 0.9360348127852822, 0.9352281335506554, 0.9358836699312676, 0.9353718169427625, 0.9359948305195088, 0.9362581797048097, 0.9365683886370462, 0.9354704870150997, 0.9367038470878456, 0.935793392013435, 0.9361319447138124, 0.936341573282482, 0.937011425627466, 0.9361737542299284, 0.9334481418065311, 0.9366860146951458, 0.9355713796424044, 0.9332680749785018, 0.937841183415759, 0.9349368181961288, 0.9364433226000654, 0.9364864076124494, 0.9364004152586817, 0.9360965523198582, 0.9356370072255604, 0.9360065104182327, 0.9362638346853093, 0.9364538256971187, 0.9363076937606993, 0.9355835735201281, 0.9364143665120148, 0.9344022763868671, 0.935800141879626, 0.9352875751856646, 0.9362000029426865, 0.9345523304605071, 0.9367616666124308, 0.9346133601751608, 0.9344820297992354, 0.9366833164820545, 0.9366623115648322, 0.9349708374808869, 0.9371117211286091, 0.9376489064870932, 0.935166357396614, 0.9366421096978161, 0.9361153733411697, 0.9370462231972825, 0.9360964641838397, 0.9349126256231777, 0.9361501699951815, 0.9356795099293871, 0.9335108209627601, 0.9364723275091671, 0.9363133657545119, 0.93581364753727, 0.9363876311267816, 0.9347164484774045, 0.9364299048667496, 0.936818246390637, 0.9356007723218621, 0.9344474628151375, 0.9363538468414625, 0.9354448214554114]
